false_positive_rate,true_positive_rate,threshold,specificity,sensitivity,youden_j
0.09061748195669607,0.6656378600823045,0.61261004,0.909382518043304,0.6656378600823045,0.5750203781256085
0.09222133119486768,0.6656378600823045,0.61011136,0.9077786688051324,0.6656378600823045,0.5734165288874369
0.09222133119486768,0.6676954732510288,0.60908884,0.9077786688051324,0.6676954732510288,0.5754741420561612
0.09382518043303929,0.6676954732510288,0.60719275,0.9061748195669607,0.6676954732510288,0.5738702928179895
0.09382518043303929,0.668724279835391,0.6066577,0.9061748195669607,0.668724279835391,0.5748990994023516
0.0954290296712109,0.668724279835391,0.60509676,0.9045709703287891,0.668724279835391,0.57329525016418
0.0954290296712109,0.6697530864197531,0.6045079,0.9045709703287891,0.6697530864197531,0.5743240567485421
0.09623095429029671,0.6718106995884774,0.6033741,0.9037690457097033,0.6718106995884774,0.5755797452981807
0.09623095429029671,0.6728395061728395,0.60319513,0.9037690457097033,0.6728395061728395,0.5766085518825428
0.09703287890938252,0.6728395061728395,0.6027659,0.9029671210906175,0.6728395061728395,0.575806627263457
0.09703287890938252,0.6748971193415638,0.6019828,0.9029671210906175,0.6748971193415638,0.5778642404321813
0.09783480352846832,0.6748971193415638,0.60083646,0.9021651964715317,0.6748971193415638,0.5770623158130955
0.09783480352846832,0.6759259259259259,0.5994448,0.9021651964715317,0.6759259259259259,0.5780911223974576
0.09863672814755413,0.6759259259259259,0.59930086,0.9013632718524459,0.6759259259259259,0.5772891977783718
0.09863672814755413,0.6820987654320988,0.5944867,0.9013632718524459,0.6820987654320988,0.5834620372845447
0.09943865276663993,0.6820987654320988,0.594028,0.90056134723336,0.6820987654320988,0.5826601126654589
0.09943865276663993,0.6862139917695473,0.5915879,0.90056134723336,0.6862139917695473,0.5867753390029073
0.10184442662389735,0.6862139917695473,0.5902057,0.8981555733761026,0.6862139917695473,0.58436956514565
0.10184442662389735,0.6882716049382716,0.58660126,0.8981555733761026,0.6882716049382716,0.5864271783143742
0.10264635124298316,0.6882716049382716,0.58555824,0.8973536487570168,0.6882716049382716,0.5856252536952884
0.10264635124298316,0.691358024691358,0.5824374,0.8973536487570168,0.691358024691358,0.5887116734483748
0.10344827586206896,0.691358024691358,0.57981926,0.896551724137931,0.691358024691358,0.587909748829289
0.10344827586206896,0.6923868312757202,0.5794643,0.896551724137931,0.6923868312757202,0.5889385554136513
0.10425020048115477,0.6923868312757202,0.57803285,0.8957497995188453,0.6923868312757202,0.5881366307945655
0.10425020048115477,0.6944444444444444,0.57736295,0.8957497995188453,0.6944444444444444,0.5901942439632897
0.10665597433841219,0.6944444444444444,0.57357806,0.8933440256615878,0.6944444444444444,0.5877884701060322
0.10665597433841219,0.6965020576131687,0.57124335,0.8933440256615878,0.6965020576131687,0.5898460832747565
0.1082598235765838,0.6965020576131687,0.5701566,0.8917401764234162,0.6965020576131687,0.5882422340365849
0.1082598235765838,0.6975308641975309,0.5693659,0.8917401764234162,0.6975308641975309,0.589271040620947
0.1090617481956696,0.6975308641975309,0.5692662,0.8909382518043304,0.6975308641975309,0.5884691160018612
0.1090617481956696,0.7006172839506173,0.5673997,0.8909382518043304,0.7006172839506173,0.5915555357549477
0.11066559743384122,0.7006172839506173,0.5653362,0.8893344025661588,0.7006172839506173,0.5899516865167761
0.11066559743384122,0.7047325102880658,0.5629195,0.8893344025661588,0.7047325102880658,0.5940669128542246
0.11146752205292702,0.7047325102880658,0.5625444,0.888532477947073,0.7047325102880658,0.5932649882351388
0.11146752205292702,0.7057613168724279,0.5615087,0.888532477947073,0.7057613168724279,0.594293794819501
0.11226944667201283,0.7057613168724279,0.56120056,0.8877305533279871,0.7057613168724279,0.593491870200415
